current_severity,monthly_rainfall_mm,vehicles_per_hour,road_age_years,drainage_condition,construction_quality,temperature_range,crack_intensity,severity_30d,severity_60d,severity_90d,weekly_growth_rate,will_worsen,road_type,rainfall_season
4.0,125.08132409828121,266,2,2,0,3.0,0.0,4.222487211139401,4.457349562058949,4.705275380342931,0.012710428100857546,0,collector,pre_monsoon
2.0,350.41494320817867,652,6,0,0,12.99974259062521,4.0,2.2977263718647074,2.6397732399812757,3.03273829462386,0.03291029584206084,1,local,monsoon
2.0,317.58771592781727,538,8,1,1,14.767529934270202,3.0,2.2945646533369866,2.632513474171742,3.020236183633915,0.0325784827698222,1,arterial,monsoon
5.0,289.88048238912774,631,11,1,1,9.89283875804891,3.0,5.0,5.0,5.0,0.03128807072738281,0,collector,monsoon
1.0,386.38770624872427,157,3,1,1,5.220534871193957,0.0,1.1473206016834243,1.3163445630472148,1.5102692360980348,0.03258652061001639,0,local,monsoon
5.0,51.44248962511726,866,1,1,0,11.48346491666751,4.0,5.0,5.0,5.0,0.013601070257927233,0,arterial,dry
3.0,37.62873058063133,550,2,1,0,9.591472663865778,5.0,3.124577666679732,3.2543285317045862,3.3894674167342647,0.009538802828236784,0,collector,dry
4.0,43.06219906762083,138,9,0,0,7.122140400704819,2.0,4.223102662489742,4.4586490244819865,4.707333141599292,0.012744868104555369,0,collector,dry
2.0,48.02822721414543,697,6,0,1,6.680874649526247,1.0,2.1730474214283504,2.3610675478882013,2.565355873378307,0.01955145456359096,0,highway,dry
1.0,317.12846434083457,425,10,0,0,12.781178744686922,3.0,1.206950980519659,1.456730669377366,1.7582025097580711,0.044866761865334386,0,arterial,monsoon
4.0,85.49004204533871,506,7,1,2,16.51510900194828,3.0,4.467881346090883,4.99049093068672,5.0,0.026147321638658395,1,collector,post_monsoon
4.0,330.76485026293045,404,13,0,2,14.307719189985486,4.0,5.0,5.0,5.0,0.058296454821708095,1,local,monsoon
4.0,229.00024722284473,480,1,0,2,3.3600107070581,2.0,4.344785277231455,4.719289776311801,5.0,0.0194797636407667,1,collector,monsoon
1.0,174.43947501969234,490,1,1,2,15.077390022779912,2.0,1.1436468031177374,1.3079280102814208,1.4958076876664903,0.031814075651246256,0,collector,pre_monsoon
4.0,123.02411611379323,165,12,0,1,15.862370060135245,2.0,4.386393372665788,4.810111704941587,5.0,0.021749506422084976,1,arterial,pre_monsoon
4.0,169.6400494760012,673,3,1,2,18.968483754238832,0.0,4.588089408357772,5.0,5.0,0.032523882075677496,1,highway,pre_monsoon
3.0,53.91573878125127,522,7,2,1,7.2505612195405265,3.0,3.2245955496995378,3.4660054863806877,3.7254886222057824,0.01698824312052126,0,local,dry
4.0,43.00051243195258,589,7,1,0,11.716986803176862,5.0,4.38081242677298,4.797879379642142,5.0,0.02144602411179105,1,collector,dry
4.0,314.77908660091174,663,8,0,1,14.83762125151916,2.0,4.77077751523435,5.0,5.0,0.04197381907949646,1,arterial,monsoon
3.0,45.771683440457586,524,5,1,1,9.362231509301944,4.0,3.285573634322558,3.598331368851848,3.940860891018477,0.021443435463730197,0,arterial,post_monsoon
1.0,47.50275132302386,566,3,0,0,14.75954925173314,1.0,1.0672244838779787,1.1389680989886184,1.2155346415966108,0.015296795271960395,0,collector,dry
3.0,52.79750229526283,205,2,0,1,11.879868368910461,1.0,3.135019573239963,3.2761159081992255,3.423562498802463,0.010325002150878206,0,arterial,dry
1.0,366.4128569064211,333,9,1,2,7.767725916722268,2.0,1.399006769625286,1.9572199414573777,2.738163947744477,0.08149526843678691,1,collector,monsoon
3.0,77.368724950109,517,10,0,1,8.193788806547268,4.0,3.4250718100710795,3.9103723013811935,4.4644353121144995,0.03140199286788722,1,collector,dry
3.0,93.30930028241809,537,5,1,1,18.24644678137428,1.0,3.3368966018493693,3.7116263104779565,4.128437740922869,0.025144333547248085,1,local,post_monsoon
1.0,306.4566421032719,580,4,1,1,7.017906688016641,4.0,1.2978498939709011,1.6844143472802795,2.1861169820207755,0.06272046038256793,1,arterial,monsoon
2.0,91.26495828197831,781,9,0,1,6.159998579151932,3.0,2.380742435781997,2.8339672727665977,3.373473073946406,0.04149989558723828,1,collector,post_monsoon
1.0,132.6643107658579,481,1,0,0,13.721894323659047,0.0,1.0408522718633932,1.0833734518431872,1.1276317186274678,0.009386414926203948,0,local,pre_monsoon
4.0,374.93922825550067,572,14,0,1,11.847136078287528,2.0,4.757029034955636,5.0,5.0,0.041272396994068344,1,collector,monsoon
5.0,145.04968282135758,511,8,0,0,5.441893112866308,1.0,5.0,5.0,5.0,0.020277104958356516,0,local,pre_monsoon
1.0,260.667659141865,450,6,2,0,9.402899129552377,4.0,1.2229728312295656,1.4956625459256596,1.8291546583547242,0.04808680993271121,0,arterial,monsoon
5.0,169.14843549409267,457,10,0,2,7.916092608697233,1.0,5.0,5.0,5.0,0.033852364932784165,0,local,pre_monsoon
3.0,31.067929170075743,343,9,1,0,8.791662268765485,2.0,3.3223668370360375,3.6793737999456146,4.074743164666192,0.02410104656024919,1,highway,dry
2.0,477.9431722806499,476,7,2,2,24.62485198403323,2.0,2.5531749096046683,3.2593510595174036,4.160846673376614,0.05863228264097578,1,collector,monsoon
1.0,294.2059936875268,456,1,1,2,10.487100476629855,3.0,1.0862526367994978,1.1799447909538616,1.2817181404514644,0.019492097010178264,0,collector,monsoon
3.0,58.33174416665706,469,8,0,0,7.593745279139259,5.0,3.2175014337268926,3.4507718253448703,3.700954431837162,0.016465747894114046,0,arterial,post_monsoon
4.0,244.00208029360343,151,12,1,2,22.108937453998248,3.0,4.552628090032888,5.0,5.0,0.030656253185817273,1,collector,monsoon
4.0,260.62094203013817,480,4,0,1,16.441273990961978,1.0,4.4217973032196065,4.888072847690046,5.0,0.023667846966085652,1,collector,monsoon
1.0,35.13134890323034,324,10,1,0,15.624127802927047,3.0,1.0705668340137175,1.146113346090155,1.2269909363446054,0.016037841375758904,0,arterial,dry
1.0,269.25864131320867,487,10,2,1,7.834528528493166,1.0,1.160058589813808,1.345735931800801,1.5611325273066083,0.035250182301136884,0,local,monsoon
3.0,303.9260759504901,281,8,0,2,17.957416788432532,1.0,3.517093250866332,4.1233149784298355,4.834027760610546,0.03780226285640019,1,local,monsoon
2.0,55.52048909306002,509,7,0,1,16.081372941164194,3.0,2.1855176959752725,2.388243799710532,2.609774543285296,0.020913650417756717,0,highway,post_monsoon
2.0,81.99202449613534,440,9,1,1,12.735447909190073,1.0,2.2120419226882584,2.4465647338651837,2.705951878940214,0.02379133650244918,0,collector,post_monsoon
2.0,48.03268817297972,374,8,0,0,3.4184843856387648,3.0,2.124910338250045,2.2576219728009606,2.398622134932612,0.014236283950431512,0,collector,dry
4.0,92.99093670671476,557,14,2,1,11.90039998761086,0.0,4.806106039583027,5.0,5.0,0.04376913434538392,1,local,post_monsoon
5.0,24.212366337909412,575,10,2,0,20.649653570826892,1.0,5.0,5.0,5.0,0.025922124037531004,0,collector,dry
3.0,136.53849998326763,490,9,1,0,13.101914098710203,3.0,3.2365849989246067,3.4918274850879323,3.767198819022745,0.017869289195119726,0,local,pre_monsoon
5.0,325.56458394677315,613,11,0,1,10.117667364590686,0.0,5.0,5.0,5.0,0.06556477883528168,0,collector,monsoon
2.0,62.18691832683164,417,9,0,1,10.857713284556652,5.0,2.179404283498293,2.3749015154653543,2.5879352678458907,0.020246595840108187,0,collector,dry
3.0,262.8105497146945,579,1,0,0,11.203738465930916,1.0,3.294486458713058,3.617880342214568,3.9730192655566854,0.02208930399697891,0,arterial,monsoon
2.0,30.388370888701292,491,6,0,1,8.001928931115305,4.0,2.1226348428825483,2.2527893381095105,2.3909245713727802,0.013982753791895033,0,arterial,dry
3.0,46.38907166422883,300,4,0,0,11.793775853185924,0.0,3.1829843058750527,3.3771296971489635,3.5831169416432402,0.013910817484916838,0,collector,dry
5.0,260.3647442494764,339,8,0,1,19.213672647727748,1.0,5.0,5.0,5.0,0.02915044300693109,0,collector,monsoon
3.0,389.1747953722886,733,4,1,1,18.647274394554895,1.0,3.842335239992077,4.921180032161658,5.0,0.05944219659043201,1,local,monsoon
2.0,29.503753680903984,815,9,1,1,8.22832044837968,0.0,2.2035455605076004,2.4278065186163778,2.6748911379342664,0.02287243636179465,0,collector,post_monsoon
3.0,343.5977082899889,642,5,2,1,18.379486922753472,5.0,3.6487921984460696,4.437894835813633,5.0,0.04674245156043553,1,arterial,monsoon
1.0,386.3874291376786,383,13,0,0,15.805706563263751,3.0,1.2456636285312508,1.5516778754456422,1.932868692639281,0.052592285942354246,0,collector,monsoon
4.0,112.0194991331896,785,13,0,1,15.16669268805831,3.0,4.523976030014898,5.0,5.0,0.029139081679224844,1,arterial,pre_monsoon
3.0,35.338342318184836,622,1,0,2,14.15955940820067,3.0,3.204846074056932,3.4236794527993757,3.6574552177111546,0.015531459154099179,0,arterial,dry
3.0,35.1090951632197,567,8,2,2,7.3481181061027225,1.0,3.2789447937954,3.583826320252653,3.9170562182197877,0.020962204431340104,0,arterial,dry
3.0,354.15735939620384,868,5,0,1,9.972109075214421,1.0,3.538796473828923,4.174360161061339,4.924070339485266,0.03929302016512006,1,collector,monsoon
3.0,324.3001132328146,328,8,2,2,16.16459201560663,4.0,4.04720270693887,5.0,5.0,0.07236145963022185,1,arterial,monsoon
1.0,73.66136494177759,654,9,2,1,5.965648280625262,2.0,1.1343826317881898,1.2868239553026997,1.4597507450643645,0.029857728926882602,0,arterial,pre_monsoon
3.0,377.73263471486587,337,1,0,0,6.79612447302062,1.0,3.2895404245017446,3.607025401477039,3.955151956787785,0.02173105490029118,0,local,monsoon
2.0,260.85601799435153,378,3,0,1,13.53098712382953,2.0,2.1841512222952733,2.385258280926968,2.6048823948882793,0.020764674230446513,0,arterial,monsoon
4.0,59.938834443701225,1020,3,0,2,8.052336696704483,1.0,4.380752761603341,4.797748689573823,5.0,0.021442778020747483,1,arterial,dry
4.0,49.337250018423426,600,4,0,0,16.119471768503836,2.0,4.237499832631718,4.489101207888459,4.755641404273547,0.013549422753150235,0,highway,dry
4.0,99.96096814956383,869,4,0,0,8.228910218717274,2.0,4.289262999732671,4.599444270218928,4.932056531895621,0.016424894006726195,0,collector,post_monsoon
3.0,254.7264192734445,608,10,0,2,13.221900724315734,1.0,3.46163830061588,3.994313241430265,4.6089559003973894,0.033960864419228305,1,arterial,monsoon
3.0,76.18637630907205,580,7,1,1,13.640357823253655,2.0,3.357598495330598,3.757822551948765,4.205753115380854,0.02662480087816294,1,arterial,post_monsoon
1.0,32.110419108940235,374,3,0,0,9.589526610512616,1.0,1.0389628431846762,1.079443789518386,1.1215019886160635,0.008958578189731748,0,collector,dry
4.0,69.04712681737708,695,5,0,1,10.801766851727033,2.0,4.6959855339867875,5.0,5.0,0.038139168591662616,1,collector,post_monsoon
2.0,41.82701983470054,505,1,1,0,8.599942599800226,5.0,2.1830537406393415,2.382861817259711,2.600957701797736,0.020644972438556886,0,arterial,dry
3.0,44.49745696191615,516,15,0,0,11.906976471738817,1.0,3.3329272037364355,3.7028012484687913,4.113722337016957,0.024859663457005615,1,arterial,dry
2.0,84.37308668604909,447,7,0,0,7.191563799560367,1.0,2.1909549224253793,2.40014173605,2.629301175558672,0.021505723235906746,0,highway,post_monsoon
1.0,39.813529717273006,479,10,0,0,10.882461242514706,3.0,1.0797796773406019,1.165924151597774,1.2589412042158594,0.018071316152854358,0,collector,dry
3.0,412.47926868807923,504,10,0,1,15.742455038976079,4.0,4.043009644698425,5.0,5.0,0.0721021211956595,1,collector,monsoon
1.0,66.04485713274833,524,6,1,0,6.316244604696645,2.0,1.1213764449069774,1.2574851311922113,1.4101142059397058,0.027090392557770612,0,arterial,dry
4.0,366.6641028348713,489,1,1,2,9.56465294011053,1.0,4.5734619500377685,5.0,5.0,0.03175484846554099,1,arterial,monsoon
2.0,80.66072265501232,188,4,0,1,14.591312049924746,3.0,2.1949450165116358,2.408891812754632,2.64369253986073,0.02193949803343395,0,collector,post_monsoon
1.0,42.86184905030182,608,8,0,0,3.0,0.0,1.082789496081522,1.1724330928244766,1.2694982377687154,0.018732765574593885,0,highway,dry
3.0,365.8279863417956,475,7,0,0,21.277920181996684,3.0,3.6446035523009224,4.427711684481501,5.0,0.04646195188481038,1,arterial,monsoon
1.0,12.791762942957334,50,11,0,2,17.22628957015467,4.0,1.0850405865917627,1.1773130745513964,1.277432469013399,0.019226553154307848,0,highway,dry
2.0,207.0487549119522,182,6,1,1,4.308322098813399,1.0,2.124731416076041,2.2572417952302493,2.3980162780027965,0.014216356418949765,0,arterial,monsoon
4.0,32.02266587153168,405,14,0,1,3.0,3.0,4.268717065647747,4.555486346638079,4.8615205775548205,0.01528675773181262,0,collector,dry
1.0,30.748729837721015,755,2,0,0,12.148087936670308,4.0,1.056439708393389,1.1160648574703087,1.1790552325740422,0.012893460491326829,0,arterial,dry
4.0,43.68494862065874,621,9,0,0,6.398779020489423,3.0,4.394315504640676,4.827502188581359,5.0,0.02217979048428695,1,collector,dry
1.0,48.25604467494891,362,2,1,1,16.80746645099206,2.0,1.0705593594472902,1.146097342100192,1.2269652364230235,0.01603618613926933,0,collector,dry
2.0,103.576016039026,461,10,0,1,13.97001081065844,2.0,2.233186036866938,2.4935599376287305,2.784291617401637,0.026066429050069666,0,local,post_monsoon
4.0,79.07900505482058,720,3,2,2,12.616895081686353,0.0,4.6874076389327355,5.0,5.0,0.037696385875135276,1,collector,pre_monsoon
2.0,62.51104573986912,376,1,0,2,9.148718074881987,2.0,2.191271330375193,2.400835021662134,2.6304404759644697,0.021540142968585398,0,collector,dry
1.0,176.51433093554408,282,1,0,0,20.000038198946765,2.0,1.103673749378382,1.2180957450669352,1.344380298059878,0.023283959484783817,0,local,pre_monsoon
2.0,54.531018601326835,676,5,2,2,15.767260503608426,2.0,2.2209995245145584,2.4664194439469473,2.738958206129816,0.024757195129542293,0,arterial,dry
2.0,396.34899985092557,723,13,1,2,15.015829045103228,3.0,2.702331593252632,3.651298019945654,4.933508997839961,0.07275039560635811,1,collector,monsoon
4.0,54.12987091386556,379,9,0,1,18.000279823137213,2.0,4.347378574430186,4.724925117353659,5.0,0.01962171515303455,1,arterial,post_monsoon
2.0,125.74326142033827,597,8,1,0,6.9056956825356535,5.0,2.284155196477791,2.608682480798248,2.9793178222379466,0.0314835581087238,0,collector,pre_monsoon
4.0,60.69588282838371,491,6,0,0,18.423689345195452,5.0,4.2587116737469355,4.534156280027106,4.8274160700861035,0.014730990657489111,0,local,post_monsoon
4.0,328.73701980961346,381,2,1,0,10.676958518186813,1.0,4.657135862361242,5.0,5.0,0.03612880416958557,1,arterial,monsoon
3.0,25.660271258331314,733,3,0,0,13.673648483012249,3.0,3.1176290529041903,3.239870303837426,3.366904595628362,0.009014506031408846,0,highway,dry
5.0,316.2718360118415,367,4,2,2,11.217684951640333,1.0,5.0,5.0,5.0,0.04657555479827443,0,local,monsoon
2.0,333.7089306630915,651,4,0,2,3.0,2.0,2.5480953598096305,3.2463949813416857,4.136061994033011,0.05814047185774707,1,collector,monsoon
5.0,314.8302737540303,513,4,1,1,16.786741304861238,3.0,5.0,5.0,5.0,0.04350962421344265,0,arterial,monsoon
1.0,138.28715231392093,465,3,1,1,3.0,1.0,1.0861317446894276,1.1796821668221,1.281290250029492,0.01946562138086769,0,local,post_monsoon
3.0,104.42922843245555,388,7,0,1,7.167396999937125,2.0,3.2376365429502143,3.494096794748871,3.7708718224280524,0.017946442611005555,0,local,pre_monsoon
3.0,83.5291562346998,302,3,2,1,9.735876847859394,0.0,3.3435694512724607,3.72648555849414,4.153254424663,0.025622300343828015,1,arterial,post_monsoon
2.0,321.848428099877,450,11,0,1,3.0,2.0,2.4447811760357983,2.9884774993494903,3.6530867677080847,0.04797035954483624,1,highway,monsoon
3.0,160.75071499291815,397,11,0,0,6.496886885981461,2.0,3.4200025357842385,3.898805781590206,4.444641886522918,0.031045601313642986,1,highway,pre_monsoon
4.0,288.4110587123046,518,9,1,1,13.224100453920157,1.0,5.0,5.0,5.0,0.05526634655728148,1,collector,monsoon
1.0,53.00729693560897,260,8,2,0,10.266744042322316,1.0,1.0872813001487833,1.1821806256532286,1.2853628876709444,0.01971728513135241,0,local,dry
2.0,87.27524068118606,469,1,0,0,10.679235631374247,3.0,2.1550958655275,2.322219094806862,2.5023023850336408,0.017579946085680226,0,collector,post_monsoon
4.0,222.62150227978617,581,16,2,1,7.4249677450570495,1.0,5.0,5.0,5.0,0.07631508974352054,1,collector,monsoon
3.0,44.96613836485735,365,5,0,1,12.230906618789447,3.0,3.2538306197633045,3.5291379007030823,3.8277389875582926,0.0191322079866,0,collector,dry
5.0,17.954314529893665,648,10,2,1,10.373759874017004,2.0,5.0,5.0,5.0,0.023350476884273788,0,arterial,dry
4.0,249.6839642466083,669,10,1,1,3.7951729949081656,2.0,4.970236517484498,5.0,5.0,0.05197959275664235,1,local,monsoon
5.0,43.727098269956386,258,2,0,0,10.99540665214536,1.0,5.0,5.0,5.0,0.012170846267158478,0,arterial,dry
4.0,46.87826288177659,348,4,2,2,5.7904408654092965,2.0,4.494501672206886,5.0,5.0,0.027570661690916643,1,collector,dry
2.0,97.1352461092134,231,8,0,1,16.488485559712824,0.0,2.143844829968625,2.298035327491601,2.4633155779640625,0.016337887245022175,0,local,pre_monsoon
1.0,20.968031312066636,584,1,1,2,10.042466326506979,1.0,1.0671954879074632,1.1389062094100486,1.2154355678321964,0.015290358676816938,0,arterial,dry
4.0,122.96472135049295,525,6,2,2,24.607622153653928,0.0,4.653964030548064,5.0,5.0,0.035964103566204775,1,collector,pre_monsoon
3.0,69.51049166637242,179,1,2,0,16.83451268260726,0.0,3.2471650834552146,3.514693693070236,3.8042635463926433,0.01864469208774798,0,collector,dry
1.0,27.71128730906997,369,7,1,2,11.348654123564156,1.0,1.0768204460672663,1.1595422730685063,1.248618827719481,0.01741960448738765,0,arterial,dry
2.0,346.90479496874656,561,12,0,2,14.897394166119593,2.0,2.584949487637525,3.340981926818751,4.3181347599681805,0.06169184601197655,1,local,monsoon
5.0,341.25856289113165,522,6,1,0,3.0,0.0,5.0,5.0,5.0,0.04101893824311481,0,collector,monsoon
3.0,40.68199789349791,742,1,1,0,16.811897034548778,3.0,3.2261472900825097,3.469342112435574,3.730869551467719,0.017102414285309474,0,collector,dry
3.0,29.802280980198233,269,4,2,2,7.898547514212539,2.0,3.3320177661581782,3.7007807979979117,4.11035578919536,0.024794405468307624,1,arterial,dry
3.0,362.75026652552964,498,9,0,0,12.448665185221769,3.0,3.527265644254056,4.147200975044996,4.876093173031046,0.03850186271059132,1,arterial,monsoon
2.0,42.92485438149244,299,7,0,2,8.361887435749942,0.0,2.11641961054265,2.2396159839447507,2.369983594252721,0.013289204287884606,0,arterial,dry
2.0,27.113440297145374,522,8,0,0,8.893408123783189,2.0,2.171613511810289,2.3579526223385088,2.5602808874394047,0.019394436943659485,0,arterial,dry
2.0,30.11795760442336,463,6,0,1,11.094339550102873,1.0,2.1495384448418795,2.3102577629266228,2.4829939394525864,0.016967057192098636,0,collector,dry
1.0,84.5071193247559,554,3,0,1,12.38416387503309,3.0,1.080895042704864,1.1683340933439499,1.2628465297185574,0.018316597823744864,0,collector,post_monsoon
4.0,380.57515807347164,418,7,0,2,11.865420596053537,1.0,4.91416320621798,5.0,5.0,0.0491982794590945,1,arterial,monsoon
3.0,229.1255894564866,652,7,1,1,11.990076879309859,2.0,3.587004918278016,4.288868094583559,5.0,0.04257946677173091,1,arterial,monsoon
4.0,336.4423304389582,357,11,0,0,3.8715864625927843,3.0,5.0,5.0,5.0,0.05382704284071948,1,collector,monsoon
